#step,reviewer id,updates,paper id,private_cost,price,bid,total bid,total price,total private cost,matching output json file,,,,,,
10,2,1,1,1.228954004,1,1,4,3.75,4.03640152,simulation_2019-06-04T15-20-42,,,,,0,
10,2,1,2,2.064747916,1,0,4,3.75,4.03640152,simulation_2019-06-04T15-20-42,,,,,0.721026076,
10,2,1,3,0.961368101,0.75,1,4,3.75,4.03640152,simulation_2019-06-04T15-20-42,,,,,0,
10,2,1,4,2.122327384,0.5,0,4,3.75,4.03640152,simulation_2019-06-04T15-20-42,,,,,0.864394889,
10,2,1,5,0.864394889,1,1,4,3.75,4.03640152,simulation_2019-06-04T15-20-42,,,,,0,
10,2,1,6,2.527411912,0.428571429,0,4,3.75,4.03640152,simulation_2019-06-04T15-20-42,,,,,0.981684527,
10,2,1,7,0.981684527,1,1,4,3.75,4.03640152,simulation_2019-06-04T15-20-42,,,,,0,
10,2,1,8,1.720469457,0.6,0,4,3.75,4.03640152,simulation_2019-06-04T15-20-42,,,,,0,
10,2,1,9,2.151411189,1,0,4,3.75,4.03640152,simulation_2019-06-04T15-20-42,,,,,2.039629449,5.835688943
11,3,1,0,2.039629449,1,1,5,3.278571429,7.076112897,simulation_2019-06-04T15-20-42,,,,,0,
11,3,1,1,2.509972633,1,0,5,3.278571429,7.076112897,simulation_2019-06-04T15-20-42,,,,,0,
11,3,1,2,2.107039128,1,0,5,3.278571429,7.076112897,simulation_2019-06-04T15-20-42,,,,,1.523768149,
11,3,1,3,2.031690865,0.75,1,5,3.278571429,7.076112897,simulation_2019-06-04T15-20-42,,,,,0.377153054,
11,3,1,4,0.754306108,0.5,1,5,3.278571429,7.076112897,simulation_2019-06-04T15-20-42,,,,,0,
11,3,1,5,2.529620866,1,0,5,3.278571429,7.076112897,simulation_2019-06-04T15-20-42,,,,,0.092688146,
11,3,1,6,0.216272342,0.428571429,1,5,3.278571429,7.076112897,simulation_2019-06-04T15-20-42,,,,,0,
11,3,1,7,2.477704629,1,0,5,3.278571429,7.076112897,simulation_2019-06-04T15-20-42,,,,,1.220528481,
11,3,1,8,2.034214135,0.6,1,5,3.278571429,7.076112897,simulation_2019-06-04T15-20-42,,,,,0,
11,3,1,9,2.614977574,1,0,5,3.278571429,7.076112897,simulation_2019-06-04T15-20-42,,,,,2.399573186,5.613711016
12,4,1,0,2.399573186,1,1,5,3.528571429,6.901254404,simulation_2019-06-04T15-20-42,,,,,0,
12,4,1,1,2.681444162,1,0,5,3.528571429,6.901254404,simulation_2019-06-04T15-20-42,,,,,0,
12,4,1,2,2.455721129,1,0,5,3.528571429,6.901254404,simulation_2019-06-04T15-20-42,,,,,0,
12,4,1,3,2.608775713,0.75,0,5,3.528571429,6.901254404,simulation_2019-06-04T15-20-42,,,,,0.408398271,
12,4,1,4,0.816796541,0.5,1,5,3.528571429,6.901254404,simulation_2019-06-04T15-20-42,,,,,0,
12,4,1,5,2.970783498,1,0,5,3.528571429,6.901254404,simulation_2019-06-04T15-20-42,,,,,0.54834111,
12,4,1,6,1.27946259,0.428571429,1,5,3.528571429,6.901254404,simulation_2019-06-04T15-20-42,,,,,2.291845895,
12,4,1,7,2.291845895,1,1,5,3.528571429,6.901254404,simulation_2019-06-04T15-20-42,,,,,0.068145715,
12,4,1,8,0.113576191,0.6,1,5,3.528571429,6.901254404,simulation_2019-06-04T15-20-42,,,,,0,
12,4,1,9,0,1,0,5,3.528571429,6.901254404,simulation_2019-06-04T15-20-42,,,,,2.195771591,5.512502582
13,5,1,0,2.195771591,1,1,5,3.678571429,7.074019878,simulation_2019-06-04T15-20-42,,,,,0,
13,5,1,1,2.212580159,1,0,5,3.678571429,7.074019878,simulation_2019-06-04T15-20-42,,,,,0,
13,5,1,2,2.909686145,1,0,5,3.678571429,7.074019878,simulation_2019-06-04T15-20-42,,,,,1.537754434,
13,5,1,3,2.050339245,0.75,1,5,3.678571429,7.074019878,simulation_2019-06-04T15-20-42,,,,,0.067297011,
13,5,1,4,0.134594022,0.5,1,5,3.678571429,7.074019878,simulation_2019-06-04T15-20-42,,,,,0,
13,5,1,5,2.998225565,1,0,5,3.678571429,7.074019878,simulation_2019-06-04T15-20-42,,,,,0.24178405,
13,5,1,6,0.564162783,0.428571429,1,5,3.678571429,7.074019878,simulation_2019-06-04T15-20-42,,,,,0,
13,5,1,7,2.28895022,1,0,5,3.678571429,7.074019878,simulation_2019-06-04T15-20-42,,,,,0,
13,5,1,8,2.232208406,0.6,0,5,3.678571429,7.074019878,simulation_2019-06-04T15-20-42,,,,,2.129152238,
13,5,1,9,2.129152238,1,1,5,3.678571429,7.074019878,simulation_2019-06-04T15-20-42,,,,,0,3.975987732
14,6,1,0,2.985919604,1,0,5,3.528571429,10.09822982,simulation_2019-06-04T15-20-42,,,,,0,
14,6,1,1,2.704891312,1,0,5,3.528571429,10.09822982,simulation_2019-06-04T15-20-42,,,,,0,
14,6,1,2,2.719254709,1,0,5,3.528571429,10.09822982,simulation_2019-06-04T15-20-42,,,,,0,
14,6,1,3,2.926574212,0.75,0,5,3.528571429,10.09822982,simulation_2019-06-04T15-20-42,,,,,1.054766289,
14,6,1,4,2.109532577,0.5,1,5,3.528571429,10.09822982,simulation_2019-06-04T15-20-42,,,,,0,
14,6,1,5,2.93323802,1,0,5,3.528571429,10.09822982,simulation_2019-06-04T15-20-42,,,,,0.586859633,
14,6,1,6,1.369339144,0.428571429,1,5,3.528571429,10.09822982,simulation_2019-06-04T15-20-42,,,,,2.192534083,
14,6,1,7,2.192534083,1,1,5,3.528571429,10.09822982,simulation_2019-06-04T15-20-42,,,,,1.193821943,
14,6,1,8,1.989703238,0.6,1,5,3.528571429,10.09822982,simulation_2019-06-04T15-20-42,,,,,2.437120781,
14,6,1,9,2.437120781,1,1,5,3.528571429,10.09822982,simulation_2019-06-04T15-20-42,,,,,0,7.465102729
15,7,1,0,0,1,0,5,3.528571429,7.609469263,simulation_2019-06-04T15-20-42,,,,,0.803595267,
15,7,1,1,0.803595267,1,1,5,3.528571429,7.609469263,simulation_2019-06-04T15-20-42,,,,,1.819475297,
15,7,1,2,1.819475297,1,1,5,3.528571429,7.609469263,simulation_2019-06-04T15-20-42,,,,,0,
15,7,1,3,2.486761345,0.75,0,5,3.528571429,7.609469263,simulation_2019-06-04T15-20-42,,,,,0.919970824,
15,7,1,4,1.839941648,0.5,1,5,3.528571429,7.609469263,simulation_2019-06-04T15-20-42,,,,,0,
15,7,1,5,2.533145986,1,0,5,3.528571429,7.609469263,simulation_2019-06-04T15-20-42,,,,,1.028333729,
15,7,1,6,2.399445367,0.428571429,1,5,3.528571429,7.609469263,simulation_2019-06-04T15-20-42,,,,,0,
15,7,1,7,2.141463474,1,0,5,3.528571429,7.609469263,simulation_2019-06-04T15-20-42,,,,,0.448207011,
15,7,1,8,0.747011685,0.6,1,5,3.528571429,7.609469263,simulation_2019-06-04T15-20-42,,,,,0,
15,7,1,9,2.238994915,1,0,5,3.528571429,7.609469263,simulation_2019-06-04T15-20-42,,,,,0.010133224,5.029715351
16,0,2,0,0.020266447,0.5,1,6,3.6,6.877503435,simulation_2019-06-04T15-20-42,,,,,,
16,0,2,1,2.110369415,1,1,6,3.6,6.877503435,simulation_2019-06-04T15-20-42,,,,,,
16,0,2,2,2.311540463,1,0,6,3.6,6.877503435,simulation_2019-06-04T15-20-42,,,,,,
16,0,2,3,0,0.75,0,6,3.6,6.877503435,simulation_2019-06-04T15-20-42,,,,,,
16,0,2,4,0.582882512,0.375,1,6,3.6,6.877503435,simulation_2019-06-04T15-20-42,,,,,,
16,0,2,5,2.257711807,1,0,6,3.6,6.877503435,simulation_2019-06-04T15-20-42,,,,,,
16,0,2,6,0.137009019,0.375,1,6,3.6,6.877503435,simulation_2019-06-04T15-20-42,,,,,,
16,0,2,7,2.35062955,0.6,1,6,3.6,6.877503435,simulation_2019-06-04T15-20-42,,,,,,
16,0,2,8,0,0.5,0,6,3.6,6.877503435,simulation_2019-06-04T15-20-42,,,,,,
16,0,2,9,1.676346492,0.75,1,6,3.6,6.877503435,simulation_2019-06-04T15-20-42,,,,,,
17,1,2,0,1.035463404,0.5,1,6,3.1,7.855238977,simulation_2019-06-04T15-20-42,,,,,,
17,1,2,1,2.777919102,1,0,6,3.1,7.855238977,simulation_2019-06-04T15-20-42,,,,,,
17,1,2,2,2.994941965,1,0,6,3.1,7.855238977,simulation_2019-06-04T15-20-42,,,,,,
17,1,2,3,2.813610142,0.75,0,6,3.1,7.855238977,simulation_2019-06-04T15-20-42,,,,,,
17,1,2,4,2.014228798,0.375,1,6,3.1,7.855238977,simulation_2019-06-04T15-20-42,,,,,,
17,1,2,5,2.749387197,1,0,6,3.1,7.855238977,simulation_2019-06-04T15-20-42,,,,,,
17,1,2,6,0.094085633,0.375,1,6,3.1,7.855238977,simulation_2019-06-04T15-20-42,,,,,,
17,1,2,7,1.843943805,0.6,1,6,3.1,7.855238977,simulation_2019-06-04T15-20-42,,,,,,
17,1,2,8,0.507768922,0.5,1,6,3.1,7.855238977,simulation_2019-06-04T15-20-42,,,,,,
17,1,2,9,2.359748415,0.75,1,6,3.1,7.855238977,simulation_2019-06-04T15-20-42,,,,,,
18,2,2,0,2.820926154,0.5,0,5,3.725,6.158728904,simulation_2019-06-04T15-20-42,,,,,,
18,2,2,1,1.228954004,1,1,5,3.725,6.158728904,simulation_2019-06-04T15-20-42,,,,,,
18,2,2,2,2.064747916,1,0,5,3.725,6.158728904,simulation_2019-06-04T15-20-42,,,,,,
18,2,2,3,0.961368101,0.75,1,5,3.725,6.158728904,simulation_2019-06-04T15-20-42,,,,,,
18,2,2,4,2.122327384,0.375,1,5,3.725,6.158728904,simulation_2019-06-04T15-20-42,,,,,,
18,2,2,5,0.864394889,1,1,5,3.725,6.158728904,simulation_2019-06-04T15-20-42,,,,,,
18,2,2,6,2.527411912,0.375,0,5,3.725,6.158728904,simulation_2019-06-04T15-20-42,,,,,,
18,2,2,7,0.981684527,0.6,1,5,3.725,6.158728904,simulation_2019-06-04T15-20-42,,,,,,
18,2,2,8,1.720469457,0.5,0,5,3.725,6.158728904,simulation_2019-06-04T15-20-42,,,,,,
18,2,2,9,2.151411189,0.75,0,5,3.725,6.158728904,simulation_2019-06-04T15-20-42,,,,,,
19,3,2,0,2.039629449,0.5,1,6,3.5,9.183152025,simulation_2019-06-04T15-20-42,,,,,,
19,3,2,1,2.509972633,1,0,6,3.5,9.183152025,simulation_2019-06-04T15-20-42,,,,,,
19,3,2,2,2.107039128,1,1,6,3.5,9.183152025,simulation_2019-06-04T15-20-42,,,,,,
19,3,2,3,2.031690865,0.75,1,6,3.5,9.183152025,simulation_2019-06-04T15-20-42,,,,,,
19,3,2,4,0.754306108,0.375,1,6,3.5,9.183152025,simulation_2019-06-04T15-20-42,,,,,,
19,3,2,5,2.529620866,1,0,6,3.5,9.183152025,simulation_2019-06-04T15-20-42,,,,,,
19,3,2,6,0.216272342,0.375,1,6,3.5,9.183152025,simulation_2019-06-04T15-20-42,,,,,,
19,3,2,7,2.477704629,0.6,0,6,3.5,9.183152025,simulation_2019-06-04T15-20-42,,,,,,
19,3,2,8,2.034214135,0.5,1,6,3.5,9.183152025,simulation_2019-06-04T15-20-42,,,,,,
19,3,2,9,2.614977574,0.75,0,6,3.5,9.183152025,simulation_2019-06-04T15-20-42,,,,,,
20,4,2,0,2.399573186,0.5,1,6,3.35,9.356975533,simulation_2019-06-04T15-20-42,,,,,0,
20,4,2,1,2.681444162,1,0,6,3.35,9.356975533,simulation_2019-06-04T15-20-42,,,,,2.455721129,
20,4,2,2,2.455721129,1,1,6,3.35,9.356975533,simulation_2019-06-04T15-20-42,,,,,0,
20,4,2,3,2.608775713,0.75,0,6,3.35,9.356975533,simulation_2019-06-04T15-20-42,,,,,0.306298703,
20,4,2,4,0.816796541,0.375,1,6,3.35,9.356975533,simulation_2019-06-04T15-20-42,,,,,0,
20,4,2,5,2.970783498,1,0,6,3.35,9.356975533,simulation_2019-06-04T15-20-42,,,,,0.479798471,
20,4,2,6,1.27946259,0.375,1,6,3.35,9.356975533,simulation_2019-06-04T15-20-42,,,,,1.375107537,
20,4,2,7,2.291845895,0.6,1,6,3.35,9.356975533,simulation_2019-06-04T15-20-42,,,,,0.056788096,
20,4,2,8,0.113576191,0.5,1,6,3.35,9.356975533,simulation_2019-06-04T15-20-42,,,,,0,
20,4,2,9,0,0.75,0,6,3.35,9.356975533,simulation_2019-06-04T15-20-42,,,,,1.097885796,5.771599731
21,5,2,0,2.195771591,0.5,1,6,3.75,9.286600037,simulation_2019-06-04T15-20-42,,,,,2.212580159,
21,5,2,1,2.212580159,1,1,6,3.75,9.286600037,simulation_2019-06-04T15-20-42,,,,,0,
21,5,2,2,2.909686145,1,0,6,3.75,9.286600037,simulation_2019-06-04T15-20-42,,,,,1.537754434,
21,5,2,3,2.050339245,0.75,1,6,3.75,9.286600037,simulation_2019-06-04T15-20-42,,,,,0.050472758,
21,5,2,4,0.134594022,0.375,1,6,3.75,9.286600037,simulation_2019-06-04T15-20-42,,,,,0,
21,5,2,5,2.998225565,1,0,6,3.75,9.286600037,simulation_2019-06-04T15-20-42,,,,,0.211561044,
21,5,2,6,0.564162783,0.375,1,6,3.75,9.286600037,simulation_2019-06-04T15-20-42,,,,,0,
21,5,2,7,2.28895022,0.6,0,6,3.75,9.286600037,simulation_2019-06-04T15-20-42,,,,,0,
21,5,2,8,2.232208406,0.5,0,6,3.75,9.286600037,simulation_2019-06-04T15-20-42,,,,,1.596864178,
21,5,2,9,2.129152238,0.75,1,6,3.75,9.286600037,simulation_2019-06-04T15-20-42,,,,,0,5.609232572
22,6,2,0,2.985919604,0.5,0,6,3.6,12.80312114,simulation_2019-06-04T15-20-42,,,,,2.704891312,
22,6,2,1,2.704891312,1,1,6,3.6,12.80312114,simulation_2019-06-04T15-20-42,,,,,0,
